,index,Unnamed: 0,Question,QRep,Answer,Rep,Skill,Dataset,p,MacroCat,text,label,label2,is_valid,set_tag,is_test
13,7245,7245,Come descriverebbe una violenza sessuale?,Descrizione," Ho 22 anni e dormo con il mio orsacchiotto di peluche. Lui ha un’importanza che nessuno può capire. L’orsacchiotto di peluche è sempre stato il mio unico vero amico, perché lui era il mio unico testimone. Lui era con me nella maggior parte nei momenti. Lui vedeva quello che vedevo io. Fin quando mia madre ha ben deciso di buttarlo “perché era tutto rovinato” ",commento,J,Mix,"('red', 3, 1)",red," Ho 22 anni e dormo con il mio orsacchiotto di peluche. Lui ha un’importanza che nessuno può capire. L’orsacchiotto di peluche è sempre stato il mio unico vero amico, perché lui era il mio unico testimone. Lui era con me nella maggior parte nei momenti. Lui vedeva quello che vedevo io. Fin quando mia madre ha ben deciso di buttarlo “perché era tutto rovinato” ",red,commento,True,2,True
14,11321,11321,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,"conseguente alla ""comparsa"" della malattia",giustificazione,J,Mix,"('red', 4, 1)",red,"conseguente alla ""comparsa"" della malattia",red,giustificazione,True,2,True
15,8293,8293,Come descriverebbe una violenza sessuale?,Descrizione,per cui attualmente lavora sporadicamente. ,implicazione,J,Mix,"('red', 9, 7)",red,per cui attualmente lavora sporadicamente. ,red,implicazione,True,2,True
16,10261,10261,Come descriverebbe una violenza sessuale?,Descrizione,dopo un lungo matrimonio. ,giudizio,J,Mix,"('red', 3, 1)",red,dopo un lungo matrimonio. ,red,giudizio,True,2,True
17,5926,5926,Come descriverebbe l’intervento attuato nei confronti dell’utenza?,Descrizione,Non saprei. ,non_risposta,J,Mix,"('red', 3, 1)",red,Non saprei. ,red,non_risposta,True,2,True
18,3037,3037,Come descriverebbe la gestione di un “malato di AIDS”?,Descrizione,"Professionale
Disponibile
Gentile",giudizio,J,Mix,"('red', 3, 1)",red,"Professionale
Disponibile
Gentile",red,giudizio,True,2,True
19,6906,6906,Come descriverebbe una violenza sessuale?,Descrizione," Un pomeriggio mi trovai a casa sua x giocare con Luisa…Luisa nn c’era, nn c’era nessuno, c’era solo LUI! Mi prese in braccio e mi mise di fianco al tavolo della cucina, poi si preoccupò di chiude tutti gli infissi, le porte..anche la luce venne chiusa fuori! Mi portò sul letto in camera, mi tolse le mutandine ed io…io nn potei più muovermi, né respirare, cervavo alzarmi e vedere cosa stesse facendo…si era tirato giù i pantaloni, mi stava violentando, si lo stava facendo, ansimava e mi diceva aspetta aspetta… io nn urlavo…",descrizione,J,Mix,"('green', 0, 1)",green," Un pomeriggio mi trovai a casa sua x giocare con Luisa…Luisa nn c’era, nn c’era nessuno, c’era solo LUI! Mi prese in braccio e mi mise di fianco al tavolo della cucina, poi si preoccupò di chiude tutti gli infissi, le porte..anche la luce venne chiusa fuori! Mi portò sul letto in camera, mi tolse le mutandine ed io…io nn potei più muovermi, né respirare, cervavo alzarmi e vedere cosa stesse facendo…si era tirato giù i pantaloni, mi stava violentando, si lo stava facendo, ansimava e mi diceva aspetta aspetta… io nn urlavo…",green,descrizione,True,2,True
20,13356,13356,"Il testo come descrive le manifestazioni in ambiente scolastico (interazione con i coetanei, interazione con gli insegnanti, rendimento scolastico) di un alunno con disturbo da deficit attentivo/iperattività? ",Descrizione,"La maggior parte dei bambini con ADHD impiega invece una gran quantità di tempo per terminare i compiti. 
",sancire,J,Mix,"('red', 1, 0)",red,"La maggior parte dei bambini con ADHD impiega invece una gran quantità di tempo per terminare i compiti. 
",red,sancire,True,2,True
21,12689,12689,Come descriverebbe il ruolo di Professore di psicologia?,Descrizione,come lo studente,confronto,J,Mix,"('red', 6, 4)",red,come lo studente,red,confronto,True,2,True
22,5074,5074,Come descriverebbe le interazioni fra Università e città?,Descrizione,Non ritengo vi sia ancora un dialogo continuo con la città al momento. L'Università continua a rimanere una realtà poco capita dal cittadino che non l'ha frequentata per motivi di studio.,sancire,J,Mix,"('red', 1, 0)",red,Non ritengo vi sia ancora un dialogo continuo con la città al momento. L'Università continua a rimanere una realtà poco capita dal cittadino che non l'ha frequentata per motivi di studio.,red,sancire,True,2,True
23,8004,8004,Come descriverebbe una violenza sessuale?,Descrizione,Con la morte del sig. R. il nucleo si è trovato sbandato a dover rispondere ai problemi quotidiani di sussistenza ,causa,J,Mix,"('red', 2, 1)",red,Con la morte del sig. R. il nucleo si è trovato sbandato a dover rispondere ai problemi quotidiani di sussistenza ,red,causa,True,2,True
24,14262,14262,Come l’utente della comunità online narra la patologia del covid-19 sul suo profilo? ,Descrizione,Da ieri faccio parte del gruppo e ringrazio gli amministratori che lo hanno creato perché finalmente trovo comprensione e risposte a tutti i cambiamenti che ha subito il mio fisico dopo la malattia,valutazione,J,Mix,"('yellow', 5, 5)",yellow,Da ieri faccio parte del gruppo e ringrazio gli amministratori che lo hanno creato perché finalmente trovo comprensione e risposte a tutti i cambiamenti che ha subito il mio fisico dopo la malattia,yellow,valutazione,True,2,True
25,4012,4012,Come descriverebbe gli aspetti critici del territorio e della comunità?,Descrizione,pochi servizi dedicati alle imprese ed alle persone,giudizio,J,Mix,"('red', 3, 1)",red,pochi servizi dedicati alle imprese ed alle persone,red,giudizio,True,2,True
26,8989,8989,Come descriverebbe una violenza sessuale?,Descrizione,"Viene quindi proposto ai genitori di svolgere gli incontri presso la ludoteca del quartiere, per offrire uno spazio ludico e meno istituzionale ai due. ",riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,"Viene quindi proposto ai genitori di svolgere gli incontri presso la ludoteca del quartiere, per offrire uno spazio ludico e meno istituzionale ai due. ",green,riferimento_obiettivo,True,2,True
27,13239,13239,"Il testo come descrive le manifestazioni in ambiente scolastico (interazione con i coetanei, interazione con gli insegnanti, rendimento scolastico) di un alunno con disturbo da deficit attentivo/iperattività? ",Descrizione,"in quanto si osserva un'alta frequenza di comportamenti negativi sia verbali che non verbali, minore interazione con i compagni, bassi livelli di espressione affettiva e maggior ritiro sociale seguito da aggressività.",conferma,J,Mix,"('red', 2, 1)",red,"in quanto si osserva un'alta frequenza di comportamenti negativi sia verbali che non verbali, minore interazione con i compagni, bassi livelli di espressione affettiva e maggior ritiro sociale seguito da aggressività.",red,conferma,True,2,True
28,9443,9443,Come descriverebbe una violenza sessuale?,Descrizione,Successivamente alla separazione il sig. Bianchi ha lasciato la casa familiare tornando a vivere con la propria madre al piano terra della stesso stabile. ,descrizione,J,Mix,"('green', 0, 1)",green,Successivamente alla separazione il sig. Bianchi ha lasciato la casa familiare tornando a vivere con la propria madre al piano terra della stesso stabile. ,green,descrizione,True,2,True
29,3360,3360,Come descriverebbe il terrorismo?,Descrizione,"Il mussulmano in generale e l'arabo in particolare, che ha perso tutto ed è minaciato da tutti i potenti, si trova come un agnello tra i lupi.",commento,J,Mix,"('red', 3, 1)",red,"Il mussulmano in generale e l'arabo in particolare, che ha perso tutto ed è minaciato da tutti i potenti, si trova come un agnello tra i lupi.",red,commento,True,2,True
30,8113,8113,Come descriverebbe una violenza sessuale?,Descrizione,"Ha avuto sempre rapporti conflittuali (a volte anche aggressivi) sia con il padre che con la matrigna, ",sancire,J,Mix,"('red', 1, 0)",red,"Ha avuto sempre rapporti conflittuali (a volte anche aggressivi) sia con il padre che con la matrigna, ",red,sancire,True,2,True
31,5416,5416,Come descriverebbe le interazioni fra Università e città?,Descrizione,"Credo che la città di Padova non sia all'altezza di un Ateneo così grande, sia come ospitalità da parte dei cittadini, sia per le infrastrutture.",opinione,J,Mix,"('red', 5, 3)",red,"Credo che la città di Padova non sia all'altezza di un Ateneo così grande, sia come ospitalità da parte dei cittadini, sia per le infrastrutture.",red,opinione,True,2,True
32,3035,3035,Come descriverebbe la gestione di un “malato di AIDS”?,Descrizione,con precisione prendono appuntamenti e sono molto disponibili per qualunque problema. ,giudizio,J,Mix,"('red', 3, 1)",red,con precisione prendono appuntamenti e sono molto disponibili per qualunque problema. ,red,giudizio,True,2,True
33,102,102,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"Sì, faccio attenzione a non stancarmi troppo durante un'attività fisica. Presto attenzione al mio battito cardiaco, quando sono in movimento o provo forti emozioni. A livello medico se ho qualche dubbio ne parlo con il mio cardiologo e faccio dei controlli.",descrizione,J,Mix,"('green', 0, 1)",green,"Sì, faccio attenzione a non stancarmi troppo durante un'attività fisica. Presto attenzione al mio battito cardiaco, quando sono in movimento o provo forti emozioni. A livello medico se ho qualche dubbio ne parlo con il mio cardiologo e faccio dei controlli.",green,descrizione,True,2,True
34,11368,11368,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,ritengo sia un momento difficile per una famiglia ma che si debba intervenire in velocità senza vergongna per avviare un figlio presso qualsiasi centro,commento,J,Mix,"('red', 3, 1)",red,ritengo sia un momento difficile per una famiglia ma che si debba intervenire in velocità senza vergongna per avviare un figlio presso qualsiasi centro,red,commento,True,2,True
35,8646,8646,Come descriverebbe una violenza sessuale?,Descrizione,m. è dunque un ragazzo molto vivace ,giudizio,J,Mix,"('red', 3, 1)",red,m. è dunque un ragazzo molto vivace ,red,giudizio,True,2,True
36,10928,10928,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,Il tono nella DESCRIZIONE immagino possa essere caratterizzato da una coloritura affettiva negativa,possibilita,J,Mix,"('yellow', 2, 2)",yellow,Il tono nella DESCRIZIONE immagino possa essere caratterizzato da una coloritura affettiva negativa,yellow,possibilita,True,2,True
37,11439,11439,Come descriverebbe una persona che “vive in salute”?,Descrizione,"sana e stabile, o quantomeno che sviluppa reazioni adeguate alle situazioni di stress",sancire,J,Mix,"('red', 1, 0)",red,"sana e stabile, o quantomeno che sviluppa reazioni adeguate alle situazioni di stress",red,sancire,True,2,True
38,8435,8435,Come descriverebbe una violenza sessuale?,Descrizione,Si invia la relazione per una valutazione per un inserimento nella vostra comunità. ,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,Si invia la relazione per una valutazione per un inserimento nella vostra comunità. ,green,riferimento_obiettivo,True,2,True
39,6726,6726,Come descriverebbe una persona detenuta?,Descrizione,Cerco di dividerli ,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,Cerco di dividerli ,red,dichiarazione_intenti,True,2,True
40,9325,9325,Come descriverebbe una violenza sessuale?,Descrizione,"Dal 2001 fino a novembre 2005, il signor Rosario ha vissuto da solo continuando ad avere comunque il sostegno dei familiari, in particolare della sorella Adelaide e dei figli della stessa, soprattutto della signora Maria. ",sancire,J,Mix,"('red', 1, 0)",red,"Dal 2001 fino a novembre 2005, il signor Rosario ha vissuto da solo continuando ad avere comunque il sostegno dei familiari, in particolare della sorella Adelaide e dei figli della stessa, soprattutto della signora Maria. ",red,sancire,True,2,True
41,9266,9266,Come descriverebbe una violenza sessuale?,Descrizione,Le disponibilità che dichiarano sembrano essere frutto di profonda riflessione su quello che si sentono realisticamente in grado di affrontare ed gestire.,opinione,J,Mix,"('red', 5, 3)",red,Le disponibilità che dichiarano sembrano essere frutto di profonda riflessione su quello che si sentono realisticamente in grado di affrontare ed gestire.,red,opinione,True,2,True
42,1894,1894,Come descriverebbe il coadiuvo che un paziente oncologico può ricevere post-operazione?,Descrizione,"Familiari soprattutto, per la preparazione dei cibi, poichè cambierà la mia alimentazione",descrizione,J,Mix,"('green', 0, 1)",green,"Familiari soprattutto, per la preparazione dei cibi, poichè cambierà la mia alimentazione",green,descrizione,True,2,True
43,3277,3277,Come descriverebbe il terrorismo?,Descrizione,"Tuttavia, la perdita fisica del territorio, non garantirà la stabilità in Iraq ed in Siria, ne impedirà la nascita delle future organizzazioni jihadiste.",possibilita,J,Mix,"('yellow', 2, 2)",yellow,"Tuttavia, la perdita fisica del territorio, non garantirà la stabilità in Iraq ed in Siria, ne impedirà la nascita delle future organizzazioni jihadiste.",yellow,possibilita,True,2,True
44,13304,13304,"Il testo come descrive le manifestazioni in ambiente scolastico (interazione con i coetanei, interazione con gli insegnanti, rendimento scolastico) di un alunno con disturbo da deficit attentivo/iperattività? ",Descrizione,Si fa strada quindi l'errata convinzione che una bocciatura potrebbe rappresentare la soluzione migliore al caso di Michele. ,possibilita,J,Mix,"('yellow', 2, 2)",yellow,Si fa strada quindi l'errata convinzione che una bocciatura potrebbe rappresentare la soluzione migliore al caso di Michele. ,yellow,possibilita,True,2,True
45,1967,1967,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,secondo le disposizioni,specificazione,J,Mix,"('yellow', 1, 1)",yellow,secondo le disposizioni,yellow,specificazione,True,2,True
46,7505,7505,Come descriverebbe una violenza sessuale?,Descrizione,si è giunti alla scelta del programma terapeutico più idoneo al bisogno dell' utente. ,sancire,J,Mix,"('red', 1, 0)",red,si è giunti alla scelta del programma terapeutico più idoneo al bisogno dell' utente. ,red,sancire,True,2,True
47,7729,7729,Come descriverebbe una violenza sessuale?,Descrizione,"Anche il paziente ha avuto vari ricoveri in Cliniche Psichiatriche convenzionate. 
Dal momento della richiesta d'intervento al ns. Servizio sono stati avviati vari interventi sia a livello medico sia sociale. 
",generalizzazione,J,Mix,"('red', 3, 1)",red,"Anche il paziente ha avuto vari ricoveri in Cliniche Psichiatriche convenzionate. 
Dal momento della richiesta d'intervento al ns. Servizio sono stati avviati vari interventi sia a livello medico sia sociale. 
",red,generalizzazione,True,2,True
48,11639,11639,Come descriverebbe un utente dei servizi psichiatrici?,Descrizione,Non lo so,non_risposta,J,Mix,"('red', 3, 1)",red,Non lo so,red,non_risposta,True,2,True
49,13640,13640,Il testo come descrive e argomenta gli interventi per gestire il comportamento di un alunno con ADHD in ambito scolastico?  ,Descrizione,"E possibile utilizzare il computer in maniera didatticamente utile rispettando alcuni criteri che riguardano in quale condizione utilizzare il computer, quale software usare, quale abilità esercitare, quale livello di controllo richiedere all'adulto: ",valutazione,J,Mix,"('yellow', 5, 5)",yellow,"E possibile utilizzare il computer in maniera didatticamente utile rispettando alcuni criteri che riguardano in quale condizione utilizzare il computer, quale software usare, quale abilità esercitare, quale livello di controllo richiedere all'adulto: ",yellow,valutazione,True,2,True
50,1086,1086,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"Beh, certo che sì, sicuramente sì,",sancire,J,Mix,"('red', 1, 0)",red,"Beh, certo che sì, sicuramente sì,",red,sancire,True,2,True
51,7093,7093,Come descriverebbe una violenza sessuale?,Descrizione," volevo che nessuno sapesse, mi sono lavata e cambiata…., avevo paura...!!",sancire,J,Mix,"('red', 1, 0)",red," volevo che nessuno sapesse, mi sono lavata e cambiata…., avevo paura...!!",red,sancire,True,2,True
52,4248,4248,Come descriverebbe una persona che ha perso un proprio conoscente per suicidio?,Descrizione,"Non credo che molti sarebbero vicini ai familiari e agli amici del defunto, ",previsione,J,Mix,"('red', 5, 4)",red,"Non credo che molti sarebbero vicini ai familiari e agli amici del defunto, ",red,previsione,True,2,True
53,5154,5154,Come descriverebbe le interazioni fra Università e città?,Descrizione,"Ogni giorno gli studenti arrivano nel quartiere, ma si interfacciano molto poco con il contesto.",conferma,J,Mix,"('red', 2, 1)",red,"Ogni giorno gli studenti arrivano nel quartiere, ma si interfacciano molto poco con il contesto.",red,conferma,True,2,True
54,4964,4964,Come descriverebbe un abitante di Padova?,Descrizione,Sempre la sicurezza,sancire,J,Mix,"('red', 1, 0)",red,Sempre la sicurezza,red,sancire,True,2,True
55,9265,9265,Come descriverebbe una violenza sessuale?,Descrizione,"Entrambi cresciuti in un ambiente familiare affettivamente valido sanno esprimere i loro sentimenti ed essere espansivi, hanno una visione educativa comune fatta di ascolto, attenzioni, gioco, tenerezze ma anche di regole e sono sufficientemente consapevoli di quanto la loro immaginazione e le loro aspettative possano rivelarsi diverse nell'esperienza reale della quotidianità. ",sancire,J,Mix,"('red', 1, 0)",red,"Entrambi cresciuti in un ambiente familiare affettivamente valido sanno esprimere i loro sentimenti ed essere espansivi, hanno una visione educativa comune fatta di ascolto, attenzioni, gioco, tenerezze ma anche di regole e sono sufficientemente consapevoli di quanto la loro immaginazione e le loro aspettative possano rivelarsi diverse nell'esperienza reale della quotidianità. ",red,sancire,True,2,True
56,14289,14289,Come l’utente della comunità online narra la patologia del covid-19 sul suo profilo? ,Descrizione,"Dobbiamo avere tanta, ma tanta, ma tanta pazienza.",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"Dobbiamo avere tanta, ma tanta, ma tanta pazienza.",yellow,prescrizione,True,2,True
57,4114,4114,Come descriverebbe gli aspetti critici del territorio e della comunità?,Descrizione,"1) molti dei ruoli elencati sopra, ma con scarsi risultati.",contrapposizione,J,Mix,"('red', 6, 4)",red,"1) molti dei ruoli elencati sopra, ma con scarsi risultati.",red,contrapposizione,True,2,True
58,192,192,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,e può fare tutto quello che riescono a fare gli altri.,descrizione,J,Mix,"('green', 0, 1)",green,e può fare tutto quello che riescono a fare gli altri.,green,descrizione,True,2,True
59,1814,1814,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,Io prevedo ottima perché il post operatorio va bene.,giustificazione,J,Mix,"('red', 4, 1)",red,Io prevedo ottima perché il post operatorio va bene.,red,giustificazione,True,2,True
60,6065,6065,Come descriverebbe una persona entro un percorso in REMS?,Descrizione,Pensavo ad avere un futuro migliore nonostante tutti i problemi quotidiani,dichiarazione_intenti,J,Mix,"('red', 5, 4)",red,Pensavo ad avere un futuro migliore nonostante tutti i problemi quotidiani,red,dichiarazione_intenti,True,2,True
61,3777,3777,Come descriverebbe l’iter di adozione internazionale?,Descrizione,L'attesa è una parte impegnativa e costante del percorso ,giudizio,J,Mix,"('red', 3, 1)",red,L'attesa è una parte impegnativa e costante del percorso ,red,giudizio,True,2,True
62,9452,9452,Come descriverebbe una violenza sessuale?,Descrizione,e frasi volte alla disconferma o negazione di quanto sostenuto dall'altro. ,sancire,J,Mix,"('red', 1, 0)",red,e frasi volte alla disconferma o negazione di quanto sostenuto dall'altro. ,red,sancire,True,2,True
63,3566,3566,Come descriverebbe l’iter di adozione internazionale?,Descrizione, in cui viene richiesto ai candidati genitori di mostrarsi (e auto-analizzarsi) con grande trasparenza e onestà. ,giudizio,J,Mix,"('red', 3, 1)",red, in cui viene richiesto ai candidati genitori di mostrarsi (e auto-analizzarsi) con grande trasparenza e onestà. ,red,giudizio,True,2,True
64,9988,9988,Come descriverebbe una violenza sessuale?,Descrizione,"Nel tempo libero incontra gli amici del quartiere che, a detta dei genitori che li conoscono, sono persone tranquille. ",descrizione,J,Mix,"('green', 0, 1)",green,"Nel tempo libero incontra gli amici del quartiere che, a detta dei genitori che li conoscono, sono persone tranquille. ",green,descrizione,True,2,True
65,579,579,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"Dopo una prima fase di smarrimento per la situazione sconosciuta, il supporto di un medico ci ha aiutato nella consapevolezza.",giudizio,J,Mix,"('red', 3, 1)",red,"Dopo una prima fase di smarrimento per la situazione sconosciuta, il supporto di un medico ci ha aiutato nella consapevolezza.",red,giudizio,True,2,True
66,12939,12939,Come descriverebbe una persona che si laurea  in psicologia?,Descrizione,"Alla conclusione del suo ciclo di studi, X sta valutando le possibili opportunità di formazione e lavoro post-lauream.",prescrizione,J,Mix,"('yellow', 4, 4)",yellow,"Alla conclusione del suo ciclo di studi, X sta valutando le possibili opportunità di formazione e lavoro post-lauream.",yellow,prescrizione,True,2,True
67,8933,8933,Come descriverebbe una violenza sessuale?,Descrizione,"Il signor Claudio è conosciuto da questo servizio sociale dall'anno 2000, anno in cui, nell'ambito di un progetto globale, era stato attivato un intervento economico, finalizzato al mantenimento dello stesso nel proprio contesto abitativo. ",riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,"Il signor Claudio è conosciuto da questo servizio sociale dall'anno 2000, anno in cui, nell'ambito di un progetto globale, era stato attivato un intervento economico, finalizzato al mantenimento dello stesso nel proprio contesto abitativo. ",green,riferimento_obiettivo,True,2,True
68,2989,2989,Come descriverebbe la gestione di un “malato di AIDS”?,Descrizione,"Qua non posso parlarne altro che bene,",giudizio,J,Mix,"('red', 3, 1)",red,"Qua non posso parlarne altro che bene,",red,giudizio,True,2,True
69,12754,12754,Come descriverebbe il ruolo di Professore di psicologia?,Descrizione,la magistrale è costruita un po meglio della triennale ma non vengono svolti tirocini durante la specializzazione,commento,J,Mix,"('red', 3, 1)",red,la magistrale è costruita un po meglio della triennale ma non vengono svolti tirocini durante la specializzazione,red,commento,True,2,True
70,13062,13062,Il testo come descrive le caratteristiche cliniche del disturbo da deficit dell’attenzione/iperattività?,Descrizione,le cui manifestazioni più evidenti riguardano la difficoltà a mantenere l'attenzione e a controllare l'impulsività e il movimento (nel bambino possono essere presenti entrambi questi aspetti o solo uno di questi),specificazione,J,Mix,"('yellow', 1, 1)",yellow,le cui manifestazioni più evidenti riguardano la difficoltà a mantenere l'attenzione e a controllare l'impulsività e il movimento (nel bambino possono essere presenti entrambi questi aspetti o solo uno di questi),yellow,specificazione,True,2,True
71,8133,8133,Come descriverebbe una violenza sessuale?,Descrizione,"Tale lavoro rappresenta, però, un contesto assai problematico rispetto al suo abuso di superalcolici.",contrapposizione,J,Mix,"('red', 6, 4)",red,"Tale lavoro rappresenta, però, un contesto assai problematico rispetto al suo abuso di superalcolici.",red,contrapposizione,True,2,True
72,978,978,Come descriverebbe una persona che ha fatto esperienza di una cardiopatia congenita?,Descrizione,"Non lo possono fare, solo chi l’ha vissuto lo può descrivere.",giustificazione,J,Mix,"('red', 4, 1)",red,"Non lo possono fare, solo chi l’ha vissuto lo può descrivere.",red,giustificazione,True,2,True
73,9124,9124,Come descriverebbe una violenza sessuale?,Descrizione,hanno segnalato l’accaduto alla Sala Operativa Sociale del Comune di Roma che ha inviato degli operatori per l’accertamento della situazione. ,riferimento_obiettivo,J,Mix,"('green', 5, 6)",green,hanno segnalato l’accaduto alla Sala Operativa Sociale del Comune di Roma che ha inviato degli operatori per l’accertamento della situazione. ,green,riferimento_obiettivo,True,2,True
74,11242,11242,Come descriverebbe una persona con diagnosi di depressione?,Descrizione,"pessimista, fallito, con mancanza di energia ma influenzato dall'ambiente, le cattive influenze o la sfortuna che ha avuto.",giudizio,J,Mix,"('red', 3, 1)",red,"pessimista, fallito, con mancanza di energia ma influenzato dall'ambiente, le cattive influenze o la sfortuna che ha avuto.",red,giudizio,True,2,True
75,151,151,Come descriverebbe i possibili interventi clinico-assistenziali?,Descrizione,"Grazie a queste persone sono quello che sono adesso: sto bene, ho avuto la bambina, son stata seguita,",implicazione,J,Mix,"('red', 9, 7)",red,"Grazie a queste persone sono quello che sono adesso: sto bene, ho avuto la bambina, son stata seguita,",red,implicazione,True,2,True
76,2081,2081,Come descriverebbe un paziente oncologico operato per neoplasia?,Descrizione,"dipende quello che dicono dopo 3 mesi, se si deve fare qualche altro intervento",generalizzazione,J,Mix,"('red', 3, 1)",red,"dipende quello che dicono dopo 3 mesi, se si deve fare qualche altro intervento",red,generalizzazione,True,2,True
